kel_id,kel_name,kec_id,kec_name,kab_id,kab_name,prov_id,prov_name
66166616617,PENUKAL ABAB LEMATANG ILIR,66166,BELITANG MULYA,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
6616661671,BELITANG,66167,BUAY MADANG,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
6616661672,BELITANG II,66167,BUAY MADANG,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
6616661673,BELITANG III,66167,BUAY MADANG,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
6616661674,BELITANG JAYA,66167,BUAY MADANG,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
6616661675,BELITANG MADANG RAYA,66167,BUAY MADANG,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
6616661676,BELITANG MULYA,66167,BUAY MADANG,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
6616661677,BUAY MADANG,66167,BUAY MADANG,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
6616661678,BUAY MADANG TIMUR,66167,BUAY MADANG,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
6616661679,BUAY PEMUKA BANGSA RAJA,66167,BUAY MADANG,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616710,BUAY PEMUKA PELIUNG,66167,BUAY MADANG,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616711,BUNGA MAYANG,66167,BUAY MADANG,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616712,CEMPAKA,66167,BUAY MADANG,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616713,JAYAPURA,66167,BUAY MADANG,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616714,MADANG SUKU I,66167,BUAY MADANG,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616715,MADANG SUKU II,66167,BUAY MADANG,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616716,MADANG SUKU III,66167,BUAY MADANG,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616717,MARTAPURA,66167,BUAY MADANG,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616718,SEMENDAWAI BARAT,66167,BUAY MADANG,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616719,SEMENDAWAI SUKU III,66167,BUAY MADANG,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616720,SEMENDAWAI TIMUR,66167,BUAY MADANG,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
6616661681,BANGUN HARJO,66168,BUAY MADANG TIMUR,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
6616661682,BANYUMAS ASRI,66168,BUAY MADANG TIMUR,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
6616661683,BERASAN MULYA,66168,BUAY MADANG TIMUR,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
6616661684,BUKIT MAS,66168,BUAY MADANG TIMUR,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
6616661685,GUMUK REJO,66168,BUAY MADANG TIMUR,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
6616661686,KARANG TENGAH,66168,BUAY MADANG TIMUR,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
6616661687,KEDU,66168,BUAY MADANG TIMUR,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
6616661688,KEDUNG REJO,66168,BUAY MADANG TIMUR,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
6616661689,KUMPUL REJO,66168,BUAY MADANG TIMUR,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616810,LIMAN SARI,66168,BUAY MADANG TIMUR,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616811,METRO REJO,66168,BUAY MADANG TIMUR,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616812,PENGANDONAN,66168,BUAY MADANG TIMUR,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616813,RAMAN AGUNG,66168,BUAY MADANG TIMUR,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616814,REJO DADI,66168,BUAY MADANG TIMUR,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616815,ROWODADI,66168,BUAY MADANG TIMUR,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616816,SRIKATON,66168,BUAY MADANG TIMUR,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616817,SUKA MAJU,66168,BUAY MADANG TIMUR,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616818,SUKODADI,66168,BUAY MADANG TIMUR,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616819,SUKOHARJO,66168,BUAY MADANG TIMUR,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616820,SUMBER ASRI,66168,BUAY MADANG TIMUR,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616821,SUMBER HARJO,66168,BUAY MADANG TIMUR,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616822,SUMBER MULYO,66168,BUAY MADANG TIMUR,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616823,SUMBER TANI,66168,BUAY MADANG TIMUR,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616824,SUMEDANG SARI,66168,BUAY MADANG TIMUR,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616825,TAMBAK BOYO,66168,BUAY MADANG TIMUR,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616826,TANJUNG AGUNG,66168,BUAY MADANG TIMUR,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616827,TANJUNG MAS,66168,BUAY MADANG TIMUR,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616828,TANJUNG MULYA,66168,BUAY MADANG TIMUR,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616829,TANJUNGSARI,66168,BUAY MADANG TIMUR,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616830,TEKO REJO,66168,BUAY MADANG TIMUR,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
6616661691,ANYAR,66169,BUAY PEMUKA BANGSA RAJA,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
6616661692,MUNCAK KABAU,66169,BUAY PEMUKA BANGSA RAJA,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
6616661693,PANDAN SARI II,66169,BUAY PEMUKA BANGSA RAJA,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
6616661694,RAWASARI,66169,BUAY PEMUKA BANGSA RAJA,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
6616661695,SRI BULAN,66169,BUAY PEMUKA BANGSA RAJA,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
6616661696,SRI BUNGA,66169,BUAY PEMUKA BANGSA RAJA,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
6616661697,SURYA MENANG,66169,BUAY PEMUKA BANGSA RAJA,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616101,BANYUASIN,661610,BUAY PEMUKA PELIUNG,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616102,EMPAT LAWANG,661610,BUAY PEMUKA PELIUNG,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616103,KOTA LUBUKLINGGAU,661610,BUAY PEMUKA PELIUNG,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616104,KOTA PAGAR ALAM,661610,BUAY PEMUKA PELIUNG,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616105,KOTA PALEMBANG,661610,BUAY PEMUKA PELIUNG,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616106,KOTA PRABUMULIH,661610,BUAY PEMUKA PELIUNG,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616107,LAHAT,661610,BUAY PEMUKA PELIUNG,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616108,MUARA ENIM,661610,BUAY PEMUKA PELIUNG,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616109,MUSI BANYUASIN,661610,BUAY PEMUKA PELIUNG,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161010,MUSI RAWAS,661610,BUAY PEMUKA PELIUNG,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161011,MUSI RAWAS UTARA,661610,BUAY PEMUKA PELIUNG,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161012,OGAN ILIR,661610,BUAY PEMUKA PELIUNG,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161013,OGAN KOMERING ILIR,661610,BUAY PEMUKA PELIUNG,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161014,OGAN KOMERING ULU,661610,BUAY PEMUKA PELIUNG,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161015,OGAN KOMERING ULU SELATAN,661610,BUAY PEMUKA PELIUNG,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161016,OGAN KOMERING ULU TIMUR,661610,BUAY PEMUKA PELIUNG,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161017,PENUKAL ABAB LEMATANG ILIR,661610,BUAY PEMUKA PELIUNG,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616111,BATU RAJA BUNGIN,661611,BUNGA MAYANG,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616112,NEGERI RATU,661611,BUNGA MAYANG,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616114,PERACAK,661611,BUNGA MAYANG,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616116,SUKABARU,661611,BUNGA MAYANG,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616117,TULANG BAWANG,661611,BUNGA MAYANG,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616118,TUNAS PERACAK,661611,BUNGA MAYANG,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616121,CAMPANG TIGA ILIR,661612,CEMPAKA,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616122,CAMPANG TIGA JAYA,661612,CEMPAKA,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616123,CAMPANG TIGA ULU,661612,CEMPAKA,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616124,CEMPAKA,661612,CEMPAKA,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616125,GUNUNG BATU,661612,CEMPAKA,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616126,GUNUNG JATI,661612,CEMPAKA,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616127,HARISAN JAYA,661612,CEMPAKA,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616128,KURIPAN,661612,CEMPAKA,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616129,MALUAI INDAH,661612,CEMPAKA,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161210,NEGERI SAKTI,661612,CEMPAKA,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161211,SUKABUMI,661612,CEMPAKA,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161212,SUKARAJA,661612,CEMPAKA,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161213,ULAK BARU,661612,CEMPAKA,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616131,BUNGA MAYANG,661613,JAYAPURA,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616132,CONDONG,661613,JAYAPURA,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616133,JAYAPURA,661613,JAYAPURA,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616134,KAMBANG,661613,JAYAPURA,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616135,MENDAH,661613,JAYAPURA,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616136,PERACAK JAYA,661613,JAYAPURA,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616137,TUMIJAYA,661613,JAYAPURA,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616138,WAY SALAK,661613,JAYAPURA,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616141,BANYUASIN,661614,MADANG SUKU I,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616142,EMPAT LAWANG,661614,MADANG SUKU I,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616143,KOTA LUBUKLINGGAU,661614,MADANG SUKU I,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616144,KOTA PAGAR ALAM,661614,MADANG SUKU I,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616145,KOTA PALEMBANG,661614,MADANG SUKU I,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616146,KOTA PRABUMULIH,661614,MADANG SUKU I,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616147,LAHAT,661614,MADANG SUKU I,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616148,MUARA ENIM,661614,MADANG SUKU I,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616149,MUSI BANYUASIN,661614,MADANG SUKU I,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161410,MUSI RAWAS,661614,MADANG SUKU I,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161411,MUSI RAWAS UTARA,661614,MADANG SUKU I,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161412,OGAN ILIR,661614,MADANG SUKU I,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161413,OGAN KOMERING ILIR,661614,MADANG SUKU I,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161414,OGAN KOMERING ULU,661614,MADANG SUKU I,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161415,OGAN KOMERING ULU SELATAN,661614,MADANG SUKU I,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161416,OGAN KOMERING ULU TIMUR,661614,MADANG SUKU I,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161417,PENUKAL ABAB LEMATANG ILIR,661614,MADANG SUKU I,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616151,BANBANREJO,661615,MADANG SUKU II,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616152,DADI MULYO,661615,MADANG SUKU II,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616153,JATI MULYA II,661615,MADANG SUKU II,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616154,KALIREJO,661615,MADANG SUKU II,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616155,KARANG NEGARA,661615,MADANG SUKU II,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616156,KERTA NEGARA,661615,MADANG SUKU II,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616157,KOTA NEGARA,661615,MADANG SUKU II,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616158,KOTA NEGARA TIMUR,661615,MADANG SUKU II,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616159,MARGO TANI,661615,MADANG SUKU II,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161510,MARGOTANI II,661615,MADANG SUKU II,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161511,PANDAN AGUNG,661615,MADANG SUKU II,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161512,PANDAN JAYA,661615,MADANG SUKU II,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161513,RASUAN BARU,661615,MADANG SUKU II,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161514,RIANG BANDUNG,661615,MADANG SUKU II,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161515,RIANG BANDUNG ILIR,661615,MADANG SUKU II,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161516,SRI MULYO,661615,MADANG SUKU II,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161517,SRIKENCANA,661615,MADANG SUKU II,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161518,SUKA NEGARA,661615,MADANG SUKU II,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161519,TALANG GIRING,661615,MADANG SUKU II,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616161,ACEH,661616,MADANG SUKU III,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616162,SUMATERA UTARA,661616,MADANG SUKU III,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616163,SUMATERA BARAT,661616,MADANG SUKU III,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616164,RIAU,661616,MADANG SUKU III,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616165,JAMBI,661616,MADANG SUKU III,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616166,SUMATERA SELATAN,661616,MADANG SUKU III,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616167,BENGKULU,661616,MADANG SUKU III,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616168,LAMPUNG,661616,MADANG SUKU III,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616169,KEPULAUAN BANGKA BELITUNG,661616,MADANG SUKU III,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161610,KEPULAUAN RIAU,661616,MADANG SUKU III,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161611,DKI JAKARTA,661616,MADANG SUKU III,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161612,JAWA BARAT,661616,MADANG SUKU III,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161613,JAWA TENGAH,661616,MADANG SUKU III,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161614,DAERAH ISTIMEWA YOGYAKARTA,661616,MADANG SUKU III,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161615,JAWA TIMUR,661616,MADANG SUKU III,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161616,BANTEN,661616,MADANG SUKU III,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161617,BALI,661616,MADANG SUKU III,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161618,NUSA TENGGARA BARAT,661616,MADANG SUKU III,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161619,NUSA TENGGARA TIMUR,661616,MADANG SUKU III,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161620,KALIMANTAN BARAT,661616,MADANG SUKU III,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161621,KALIMANTAN TENGAH,661616,MADANG SUKU III,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161622,KALIMANTAN SELATAN,661616,MADANG SUKU III,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161623,KALIMANTAN TIMUR,661616,MADANG SUKU III,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161624,SULAWESI UTARA,661616,MADANG SUKU III,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161625,SULAWESI TENGAH,661616,MADANG SUKU III,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161626,SULAWESI SELATAN,661616,MADANG SUKU III,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161627,SULAWESI TENGGARA,661616,MADANG SUKU III,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161628,GORONTALO,661616,MADANG SUKU III,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161629,SULAWESI BARAT,661616,MADANG SUKU III,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161630,MALUKU,661616,MADANG SUKU III,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161631,MALUKU UTARA,661616,MADANG SUKU III,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161632,PAPUA,661616,MADANG SUKU III,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161633,PAPUA BARAT,661616,MADANG SUKU III,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161634,KALIMANTAN UTARA,661616,MADANG SUKU III,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161635,+Luar Negeri,661616,MADANG SUKU III,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161716,VETERAN JAYA,661617,MARTAPURA,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616181,ADU MANIS,661618,SEMENDAWAI BARAT,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616182,BETUNG,661618,SEMENDAWAI BARAT,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616183,BETUNG TIMUR,661618,SEMENDAWAI BARAT,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616184,KANGKUNG,661618,SEMENDAWAI BARAT,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616185,KANGKUNG ILIR,661618,SEMENDAWAI BARAT,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616186,MENANGA BESAR,661618,SEMENDAWAI BARAT,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616187,MENANGA SARI,661618,SEMENDAWAI BARAT,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616188,MENANGA TENGAH,661618,SEMENDAWAI BARAT,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616189,SRI TANJUNG,661618,SEMENDAWAI BARAT,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
771771913,SELALI,7719,PINO RAYA,71,BENGKULU SELATAN,7,BENGKULU
661666161810,SUKA NEGERI,661618,SEMENDAWAI BARAT,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161811,TANJUNG KUKUH,661618,SEMENDAWAI BARAT,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161812,TANJUNG MAS,661618,SEMENDAWAI BARAT,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616191,CAHYA NEGERI,661619,SEMENDAWAI SUKU III,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616192,GUNUNG SUGIH,661619,SEMENDAWAI SUKU III,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616193,JAYA MULYA,661619,SEMENDAWAI SUKU III,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616194,KARANG ENDAH,661619,SEMENDAWAI SUKU III,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616195,KARANG MARGA,661619,SEMENDAWAI SUKU III,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616196,KRUJON,661619,SEMENDAWAI SUKU III,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616197,MARGO REJO,661619,SEMENDAWAI SUKU III,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616198,MARGODADI,661619,SEMENDAWAI SUKU III,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
66166616199,MUJO RAHAYU,661619,SEMENDAWAI SUKU III,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161910,SRIWANGI,661619,SEMENDAWAI SUKU III,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161911,SRIWANGI ULU,661619,SEMENDAWAI SUKU III,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161912,SUKA MULYA,661619,SEMENDAWAI SUKU III,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161913,TAMAN AGUNG,661619,SEMENDAWAI SUKU III,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161914,TAMAN HARJO,661619,SEMENDAWAI SUKU III,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161915,TAMAN MULYO,661619,SEMENDAWAI SUKU III,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161916,TARAMAN,661619,SEMENDAWAI SUKU III,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161917,TARAMAN JAYA,661619,SEMENDAWAI SUKU III,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
77177199,PADANG BERIANG,7719,PINO RAYA,71,BENGKULU SELATAN,7,BENGKULU
771771910,PADANG SERASAN,7719,PINO RAYA,71,BENGKULU SELATAN,7,BENGKULU
661666161918,TRIMO REJO,661619,SEMENDAWAI SUKU III,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
661666161919,TRIMOHARJO,661619,SEMENDAWAI SUKU III,616,OGAN KOMERING ULU TIMUR,6,SUMATERA SELATAN
77177111,Data belum tersedia,7711,AIR NIPIS,71,BENGKULU SELATAN,7,BENGKULU
77177121,Data belum tersedia,7712,BUNGA MAS,71,BENGKULU SELATAN,7,BENGKULU
77177131,BATU AMPAR,7713,KEDURANG,71,BENGKULU SELATAN,7,BENGKULU
77177132,BUMI AGUNG,7713,KEDURANG,71,BENGKULU SELATAN,7,BENGKULU
77177133,DURIAN SEBATANG,7713,KEDURANG,71,BENGKULU SELATAN,7,BENGKULU
77177134,KARANG AGUNG,7713,KEDURANG,71,BENGKULU SELATAN,7,BENGKULU
77177135,KEBAN AGUNG I,7713,KEDURANG,71,BENGKULU SELATAN,7,BENGKULU
77177136,KEBAN AGUNG II,7713,KEDURANG,71,BENGKULU SELATAN,7,BENGKULU
77177137,KEBAN AGUNG III,7713,KEDURANG,71,BENGKULU SELATAN,7,BENGKULU
77177138,LAWANG AGUNG,7713,KEDURANG,71,BENGKULU SELATAN,7,BENGKULU
77177139,LUBUK RESAM,7713,KEDURANG,71,BENGKULU SELATAN,7,BENGKULU
771771310,MUARA TIGA,7713,KEDURANG,71,BENGKULU SELATAN,7,BENGKULU
771771311,MUARA TIGA ILIR,7713,KEDURANG,71,BENGKULU SELATAN,7,BENGKULU
